136.08,0.12,-92.133,26.033
136.16,0.12,-91.367,25.008
136.24,0.12,-90.517,23.992
136.32,0.12,-89.475,22.967
136.4,0.12,-88.425,22.242
136.48,0.12,-87.425,21.442
136.56,0.12,-86.467,20.717
136.64,0.12,-85.508,19.958
136.72,0.12,-84.567,19.575
136.8,0.12,-83.833,19.067
136.88,0.12,-83.183,18.658
136.96,0.12,-82.567,18.208
137.04,0.12,-82.067,18
137.12,0.12,-81.533,17.792
137.2,0.12,-80.883,17.867
137.28,0.12,-80.2,18.017
137.36,0.12,-79.317,18.383
137.44,0.12,-78.267,18.65
137.52,0.12,-77.117,19.008
137.6,0.12,-76.05,19.292
137.68,0.12,-74.983,19.492
137.76,0.12,-73.975,19.483
137.84,0.12,-72.908,19.7
137.92,0.12,-71.867,19.725
138,0.12,-70.9,20.025
138.08,0.12,-69.8,19.967
138.16,0.12,-68.625,20.125
138.24,0.12,-67.475,19.925
138.32,0.12,-66.4,19.917
138.4,0.12,-65.233,19.608
138.48,0.12,-64.033,19.475
138.56,0.12,-62.742,19.192
138.64,0.12,-61.458,19.033
138.72,0.12,-60.108,18.733
138.8,0.12,-58.825,18.517
138.88,0.12,-57.575,18.117
138.96,0.12,-56.342,17.783
139.04,0.12,-55.325,17.275
139.12,0.12,-54.458,16.883
139.2,0.12,-53.833,16.583
139.28,0.12,-53.2,16.317
139.36,0.12,-52.633,16.1
139.44,0.12,-52.208,15.908
139.52,0.12,-51.892,15.733
139.6,0.12,-51.667,15.583
139.68,0.12,-51.533,15.392
139.76,0.12,-51.65,15.142
139.84,0.12,-51.775,15.075
139.92,0.12,-51.992,14.85
140,0.12,-52.392,14.633
125.04,0.16,12.95,10.008
125.12,0.16,12.7,9.6167
125.2,0.16,11.85,8.55
125.28,0.16,10.783,6.5417
125.36,0.16,9.4083,4.2417
125.44,0.16,7.9083,1.7
125.52,0.16,6.575,-0.71667
125.6,0.16,5.525,-2.8833
125.68,0.16,4.9833,-4.1583
125.76,0.16,4.8083,-4.9167
125.84,0.16,4.7,-5.375
125.92,0.16,4.675,-6.1667
126,0.16,4.725,-7.325
126.08,0.16,4.9583,-9.1667
126.16,0.16,5.4083,-10.85
126.24,0.16,5.5417,-12.325
126.32,0.16,5.1167,-13.692
126.4,0.16,4.375,-14.925
126.48,0.16,3.3,-16.108
126.56,0.16,1.8917,-16.4
126.64,0.16,0.34167,-16.408
126.72,0.16,-0.91667,-16.233
126.8,0.16,-1.6583,-15.375
126.88,0.16,-2.0333,-14.542
126.96,0.16,-2.2667,-13.408
127.04,0.16,-2.525,-11.892
127.12,0.16,-3.5333,-10.983
127.2,0.16,-5.2917,-11.342
127.28,0.16,-6.6083,-8.225
127.36,0.16,-7.2667,-0.425
127.44,0.16,-8.2333,0.45833
127.52,0.16,-9.1167,5.2333
127.6,0.16,-6.65,0.71667
127.68,0.16,0,0
127.76,0.16,0,0
127.84,0.16,0,0
127.92,0.16,0,0
128,0.16,0.61667,7.0083
128.08,0.16,1.925,9.3083
128.16,0.16,3.8917,6.0417
128.24,0.16,6.5667,1.9833
128.32,0.16,9.275,-0.19167
128.4,0.16,11.175,-0.84167
128.48,0.16,11.708,-5.35
128.56,0.16,10.683,-4.65
128.64,0.16,8.3333,-2.975
128.72,0.16,4.475,-2.625
128.8,0.16,-3.1583,-9.6417
128.88,0.16,-14.217,-42.617
128.96,0.16,-22.758,-75.342
129.04,0.16,-25.467,-68.808
129.12,0.16,-24.792,-57.317
129.2,0.16,-24.533,-46.508
129.28,0.16,-25.858,-36.133
129.36,0.16,-26.908,-22.458
129.44,0.16,-25.217,-13.042
129.52,0.16,-23.667,-14.7
129.6,0.16,-25.475,-15.233
129.68,0.16,-29.4,-12.2
129.76,0.16,-33.233,-7.7083
129.84,0.16,-37.492,-3.8917
129.92,0.16,-39.642,-3.2583
130,0.16,-33.85,-2.7833
130.08,0.16,-38.508,-4.7
130.16,0.16,-38.508,-3.925
130.24,0.16,-38.333,-3.1833
130.32,0.16,-39.442,-1.55
130.4,0.16,-41.15,-0.325
130.48,0.16,-43.333,1.7583
130.56,0.16,-46.708,3.3917
130.64,0.16,-51.792,6.0083
130.72,0.16,-58.342,9.4333
130.8,0.16,-64.625,13.65
130.88,0.16,-68.767,18.933
130.96,0.16,-70.783,24.567
131.04,0.16,-71.917,18.842
131.12,0.16,-71.775,26.208
131.2,0.16,-71.067,20.767
131.28,0.16,-71.783,20.258
131.36,0.16,-73.417,19.483
131.44,0.16,-75.317,18.517
131.52,0.16,-77.783,21.075
